"Entry ID","Chain ID","Ligand ID","Ligand Formula","Ligand MW","Ligand Name","InChI","InChI Key","Ligand SMILES","Ligand of Interest",
,"A, B, E","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
,"B, D","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
"1FB7","A","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
"5T8H","B","478","C25 H35 N3 O6 S",505.627,"{3-[(4-AMINO-BENZENESULFONYL)-ISOBUTYL-AMINO]-1-BENZYL-2-HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER","InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23-,24+/m0/s1","YMARZQAQMVYCKC-OEMFJLHTSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)O[CH]2CCOC2)[S](=O)(=O)c3ccc(N)cc3",
"1HSH","A, C","MK1","C36 H47 N5 O4",613.789,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1","CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5cccnc5",
"2AVS","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-][S]([O-])(=O)=O",
,"B","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","C[S](C)=O",
,"B","MK1","C36 H47 N5 O4",613.789,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1","CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5cccnc5",
,"B","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
"1MT9","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
"1MT7","A, B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
"1HSG","B","MK1","C36 H47 N5 O4",613.789,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1","CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5cccnc5",
"3SM2","A","478","C25 H35 N3 O6 S",505.627,"{3-[(4-AMINO-BENZENESULFONYL)-ISOBUTYL-AMINO]-1-BENZYL-2-HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER","InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23-,24+/m0/s1","YMARZQAQMVYCKC-OEMFJLHTSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)O[CH]2CCOC2)[S](=O)(=O)c3ccc(N)cc3",
"3KT5",
"3KT2",
"4JEC","A","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
,"B","478","C25 H35 N3 O6 S",505.627,"{3-[(4-AMINO-BENZENESULFONYL)-ISOBUTYL-AMINO]-1-BENZYL-2-HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER","InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23-,24+/m0/s1","YMARZQAQMVYCKC-OEMFJLHTSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)O[CH]2CCOC2)[S](=O)(=O)c3ccc(N)cc3",
"2BPX","B","MK1","C36 H47 N5 O4",613.789,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1","CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5cccnc5",
"1K6V","A, B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
,"B","XN2","C39 H50 N4 O6",670.837,"N-[2-HYDROXY-1-INDANYL]-5-[(2-TERTIARYBUTYLAMINOCARBONYL)-4(BENZO[1,3]DIOXOL-5-YLMETHYL)-PIPERAZINO]-4-HYDROXY-2-(1-PHE
NYLETHYL)-PENTANAMIDE","InChI=1S/C39H50N4O6/c1-25(27-10-6-5-7-11-27)31(37(46)40-36-30-13-9-8-12-28(30)19-33(36)45)20-29(44)22-43-17-16-42(23-32(43)38(47)41-39(2,3)4)21-26-14-15-34-35(18-26)49-24-48-34/h5-15,18,25,29,31-33,36,44-45H,16-17,19-24H2,1-4H3,(H,40,46)(H,41,47)/t25-,29+,31+,32+,33-,36+/m1/s1","MJIRDPUZGGHJMX-OIVSQUILSA-N","C[CH]([CH](C[CH](O)CN1CCN(C[CH]1C(=O)NC(C)(C)C)Cc2ccc3OCOc3c2)C(=O)N[CH]4[CH](O)Cc5ccccc45)c6ccccc6",
"1K6T","A, B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
,"B","XN1","C37 H49 N5 O4",627.816,"N-[2-HYDROXY-1-INDANYL]-5-[(2-TERTIARYBUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4-HYDROXY-2-(1-PHENYLETHYL)-PEN
TANAMIDE","InChI=1S/C37H49N5O4/c1-25(27-12-6-5-7-13-27)31(35(45)39-34-30-15-9-8-14-28(30)19-33(34)44)20-29(43)23-42-18-17-41(22-26-11-10-16-38-21-26)24-32(42)36(46)40-37(2,3)4/h5-16,21,25,29,31-34,43-44H,17-20,22-24H2,1-4H3,(H,39,45)(H,40,46)/t25-,29+,31+,32+,33-,34+/m1/s1","AITMPVIQUIXEST-FGUNTGOFSA-N","C[CH]([CH](C[CH](O)CN1CCN(C[CH]1C(=O)NC(C)(C)C)Cc2cccnc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)c5ccccc5",
"3UHL","A, C, D","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-][S]([O-])(=O)=O",
,"C","2NC","C35 H68 N11 O8",770.983,"N-{(2S)-2-[(N-acetyl-L-threonyl-L-isoleucyl)amino]hexyl}-L-norleucyl-L-glutaminyl-N~5~-[amino(iminio)methyl]-L-ornithinamide","InChI=1S/C35H67N11O8/c1-7-10-13-23(43-33(53)28(20(4)9-3)46-34(54)29(21(5)47)42-22(6)48)19-41-25(14-11-8-2)31(51)45-26(16-17-27(36)49)32(52)44-24(30(37)50)15-12-18-40-35(38)39/h20-21,23-26,28-29,41,47H,7-19H2,1-6H3,(H2,36,49)(H2,37,50)(H,42,48)(H,43,53)(H,44,52)(H,45,51)(H,46,54)(H4,38,39,40)/p+1/t20-,21+,23-,24-,25-,26-,28-,29-/m0/s1","MQPXOVRKKPPKFZ-QYKDHROSSA-O","CCCC[CH](CN[CH](CCCC)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCCNC(N)=[NH2+])C(N)=O)NC(=O)[CH](NC(=O)[CH](NC(C)=O)[CH](C)O)[CH](C)CC",
"1MT8","B, P","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
"3K4V","A, C, D","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","C[S](C)=O",
,"B, D","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
,"B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
"4QGI","A","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
"2AOG","A","2NC","C35 H68 N11 O8",770.983,"N-{(2S)-2-[(N-acetyl-L-threonyl-L-isoleucyl)amino]hexyl}-L-norleucyl-L-glutaminyl-N~5~-[amino(iminio)methyl]-L-ornithinamide","InChI=1S/C35H67N11O8/c1-7-10-13-23(43-33(53)28(20(4)9-3)46-34(54)29(21(5)47)42-22(6)48)19-41-25(14-11-8-2)31(51)45-26(16-17-27(36)49)32(52)44-24(30(37)50)15-12-18-40-35(38)39/h20-21,23-26,28-29,41,47H,7-19H2,1-6H3,(H2,36,49)(H2,37,50)(H,42,48)(H,43,53)(H,44,52)(H,45,51)(H,46,54)(H4,38,39,40)/p+1/t20-,21+,23-,24-,25-,26-,28-,29-/m0/s1","MQPXOVRKKPPKFZ-QYKDHROSSA-O","CCCC[CH](CN[CH](CCCC)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCCNC(N)=[NH2+])C(N)=O)NC(=O)[CH](NC(=O)[CH](NC(C)=O)[CH](C)O)[CH](C)CC",
,"A","UNX","X",,"UNKNOWN ATOM OR ION",,,,
,"A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
"2AOE","A","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]",
,"A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
,"A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","C[S](C)=O",
,"A","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
,"A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"B","0Q4","C40 H70 N11 O8",833.053,"N-[(2R)-2-({N~5~-[amino(iminio)methyl]-L-ornithyl-L-valyl}amino)-4-methylpentyl]-L-phenylalanyl-L-alpha-glutamyl-L-alanyl-L-norleucinamide","InChI=1S/C40H69N11O8/c1-7-8-16-29(34(42)54)49-35(55)25(6)47-37(57)30(17-18-32(52)53)50-38(58)31(21-26-13-10-9-11-14-26)46-22-27(20-23(2)3)48-39(59)33(24(4)5)51-36(56)28(41)15-12-19-45-40(43)44/h9-11,13-14,23-25,27-31,33,46H,7-8,12,15-22,41H2,1-6H3,(H2,42,54)(H,47,57)(H,48,59)(H,49,55)(H,50,58)(H,51,56)(H,52,53)(H4,43,44,45)/p+1/t25-,27-,28-,29-,30-,31-,33-/m0/s1","SGWAZUZKMXHYMB-UQGDEETHSA-O","CCCC[CH](NC(=O)[CH](C)NC(=O)[CH](CCC(O)=O)NC(=O)[CH](Cc1ccccc1)NC[CH](CC(C)C)NC(=O)[CH](NC(=O)[CH](N)CCCNC(N)=[NH2+])C(C)C)C(N)=O",
"5KQX","A","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
"5KR2","A, C","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
"1K6P","A, B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
,"B","XN3","C38 H48 N4 O6",656.811,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY BUTYLAMINOCARBONYL)-4(BENZO[1,3]DIOXOL-5-YLMETHYL)-PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C38H48N4O6/c1-38(2,3)40-37(46)31-23-41(21-26-13-14-33-34(18-26)48-24-47-33)15-16-42(31)22-29(43)19-28(17-25-9-5-4-6-10-25)36(45)39-35-30-12-8-7-11-27(30)20-32(35)44/h4-14,18,28-29,31-32,35,43-44H,15-17,19-24H2,1-3H3,(H,39,45)(H,40,46)/t28-,29+,31+,32-,35+/m1/s1","BJZTWVIYUGVEFV-OQOOGSQVSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5ccc6OCOc6c5",
"3EKQ","A","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
,"A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
"3EL4","A","ROC","C38 H50 N6 O5",670.841,"(2S)-N-[(2S,3R)-4-[(2S,3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1
-phenyl-butan-2-yl]-2-(quinolin-2-ylcarbonylamino)butanediamide","InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1","QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)[CH]1C[CH]2CCCC[CH]2CN1C[CH](O)[CH](Cc3ccccc3)NC(=O)[CH](CC(N)=O)NC(=O)c4ccc5ccccc5n4",
,"B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
"2AVO","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-][S]([O-])(=O)=O",
,"A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","C[S](C)=O",
,"B","MK1","C36 H47 N5 O4",613.789,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE","InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1","CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)[CH]1CN(CCN1C[CH](O)C[CH](Cc2ccccc2)C(=O)N[CH]3[CH](O)Cc4ccccc34)Cc5cccnc5",
,"B","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
,"B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
"2AOJ","A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","C[S](C)=O",
,"A","ACY","C2 H4 O2",60.052,"ACETIC ACID","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","QTBSBXVTEAMEQO-UHFFFAOYSA-N","CC(O)=O",
,"B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
"3EKV","A","478","C25 H35 N3 O6 S",505.627,"{3-[(4-AMINO-BENZENESULFONYL)-ISOBUTYL-AMINO]-1-BENZYL-2-HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER","InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23-,24+/m0/s1","YMARZQAQMVYCKC-OEMFJLHTSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)O[CH]2CCOC2)[S](=O)(=O)c3ccc(N)cc3",
